shipment_id,dispatch_date,warehouse_id,destination_city,courier_partner,distance_km,weight_kg,items_count,order_value_inr,promised_days,dispatch_hour,is_weekend_dispatch,is_festival_week,rainfall_mm,customer_prior_late_deliveries,customer_segment,payment_method,actual_delivery_days,delivery_note,is_late
SHP008997,2024-05-30,WH-DEL,Mohali,SwiftEx,2145.7,2.32,4,2284.85,2,13,0,0,2.1,0,Wholesale,Card,2,,0
SHP008130,2024-02-03,WH-CHD,Bengaluru,ValueShip,785.1,0.24,1,1188.72,4,18,1,0,9.5,0,Retail,Card,4,,0
SHP003852,2024-08-06,WH-PUN,Chandigarh,BlueDart Lite,1271.6,3.95,5,3889.92,3,17,0,0,0.0,0,Wholesale,Wallet,2,,0
SHP005898,2024-02-06,WH-CHD,Chandigarh,SwiftEx,70.3,7.2,3,1475.74,3,20,0,0,7.1,1,Retail,Wallet,6,Reattempt scheduled,1
SHP004492,2024-05-13,WH-DEL,Delhi,BlueDart Lite,49.0,3.48,3,2304.58,2,11,0,0,9.1,0,Business,Wallet,2,,0
SHP004623,2024-08-19,WH-PUN,Indore,ValueShip,1750.6,,3,2228.96,3,20,0,0,1.7,0,Business,Card,3,,0
SHP001458,2024-08-06,WH-CHD,guwahati,BlueDart Lite,1304.6,1.29,2,1942.57,3,20,0,0,7.1,0,Business,Wallet,2,,0
SHP000102,2024-10-28,WH-PUN,Chandigarh,CityRunner,398.2,,2,2011.61,3,9,0,0,0.0,0,Business,UPI,2,,0
SHP008339,2024-07-18,WH-DEL,Pune,ValueShip,748.7,2.62,4,3063.71,2,9,0,0,,0,Business,UPI,1,,0
SHP006765,2024-02-12,WH-BLR,Ludhiana,CityRunner,1546.6,5.1,4,2223.84,2,8,0,0,9.4,0,Business,Card,3,Reattempt scheduled,1
SHP005726,2024-10-28,WH-BLR,Ludhiana,CityRunner,1196.2,,7,5607.81,3,15,0,0,0.0,2,Business,Netbanking,2,Left with guard,0
SHP002949,2024-05-21,WH-CHD,Indore,ValueShip,396.6,0.66,2,755.86,4,18,0,0,,0,Retail,COD,6,,1
SHP001202,2024-07-09,WH-BLR,Pune,IndiaPost Express,1453.4,,3,1870.29,4,21,0,0,5.9,0,Retail,Netbanking,7,Address updated,1
SHP007355,2024-02-25,WH-PUN,Chandigarh,CityRunner,1394.4,0.25,2,2671.32,2,19,1,0,5.5,0,Retail,UPI,2,,0
SHP004674,2024-03-05,WH-BLR,Jaipur,SwiftEx,1800.3,1.33,4,1853.33,3,18,0,0,3.9,0,Business,Card,1,Delivered on time,0
SHP006318,2024-12-27,WH-CHD,Patna,BlueDart Lite,2242.1,2.79,1,1132.08,4,20,0,0,3.0,0,Retail,COD,4,,0
SHP000601,2024-01-10,WH-CHD,Guwahati,CityRunner,662.6,0.6,2,488.93,5,19,0,0,3.2,0,Business,Wallet,5,Delivered on time,0
SHP003935,2024-03-29,WH-PUN,Ludhiana,CityRunner,2307.6,0.52,2,680.85,3,18,0,0,16.7,1,Retail,Netbanking,1,Left with guard,0
SHP002918,2024-08-07,WH-BLR,Gurugram,CityRunner,804.8,2.37,4,5514.3,4,8,0,0,1.6,0,Retail,COD,3,Delivered on time,0
SHP008856,2024-08-29,WH-CHD,Chandigarh,CityRunner,67.9,3.07,4,2591.92,3,18,0,0,11.7,3,Business,COD,3,,0
SHP005383,2024-06-13,WH-BLR,Chandigarh,BlueDart Lite,2147.3,3.52,1,414.1,2,17,0,0,4.8,0,Retail,UPI,1,,0
SHP007378,2024-07-16,WH-PUN,Pune,ValueShip,62.7,3.95,2,1552.69,2,20,0,0,2.5,1,Wholesale,UPI,2,,0
SHP008416,2024-03-30,WH-BLR,Guwahati,SwiftEx,2335.1,,5,6971.77,3,9,1,0,0.0,1,Retail,Netbanking,3,,0
SHP002704,2024-01-05,WH-PUN,Delhi,ValueShip,2001.2,7.02,4,2644.92,5,12,0,0,0.0,2,Wholesale,Wallet,4,Left with guard,0
SHP003448,2024-04-18,WH-CHD,Indore,BlueDart Lite,1120.5,1.84,4,1090.94,5,15,0,0,0.0,0,Wholesale,Netbanking,4,Delivered on time,0
SHP002631,2024-06-20,WH-DEL,Lucknow,BlueDart Lite,872.1,3.01,3,1857.15,3,17,0,0,0.0,1,Business,COD,3,Left with guard,0
SHP002712,2024-11-08,WH-PUN,Pune,IndiaPost Express,61.1,3.08,7,6831.4,4,8,0,0,2.3,0,Wholesale,UPI,4,,0
SHP000347,2024-12-10,WH-PUN,Gurugram,IndiaPost Express,1850.0,1.9,5,2377.93,2,11,0,0,0.0,0,Business,COD,3,Reattempt scheduled,1
SHP008732,2024-10-26,WH-CHD,Delhi,ValueShip,649.3,2.57,4,5594.76,2,21,1,1,0.0,1,Retail,Wallet,3,Customer unavailable,1
SHP000014,2024-09-26,WH-PUN,Patna,BlueDart Lite,2097.6,1.69,3,,2,10,0,0,0.0,1,Retail,UPI,3,Address updated,1
SHP008051,2024-09-02,WH-PUN,Gurugram,SwiftEx,2485.1,0.58,1,486.78,5,19,0,0,9.6,0,Business,COD,7,Reattempt scheduled,1
SHP001143,2024-11-27,WH-PUN,indore,BlueDart Lite,744.8,4.3,3,1473.82,3,10,0,1,5.8,0,Retail,Netbanking,1,,0
SHP008553,2024-08-06,WH-PUN,Bengaluru,IndiaPost Express,196.0,0.28,2,1176.87,3,16,0,0,0.0,2,Business,Netbanking,1,,0
SHP006777,2024-12-25,WH-DEL,Patna,IndiaPost Express,840.6,1.61,3,3767.25,3,8,0,0,0.0,,Wholesale,UPI,2,,0
SHP003302,2024-06-17,WH-CHD,LUDHIANA,BlueDart Lite,1619.1,4.68,5,5354.84,3,14,0,0,0.0,1,Retail,Wallet,2,Left with guard,0
SHP001564,2024-03-12,WH-CHD,Ludhiana,SwiftEx,1956.2,2.44,3,1820.29,3,19,0,0,1.3,2,Wholesale,UPI,1,Left with guard,0
SHP005584,2024-07-31,WH-DEL,Jaipur,SwiftEx,900.4,2.11,3,2211.33,4,19,0,0,6.4,0,Retail,Wallet,4,Delivered on time,0
SHP002751,2024-10-20,WH-DEL, Delhi,BlueDart Lite,66.4,3.52,1,1242.88,5,9,1,1,0.0,1,Retail,Card,5,Left with guard,0
SHP007564,2024-08-22,WH-DEL,Chandigarh,SwiftEx,544.9,1.63,2,1327.11,4,12,0,0,15.8,,Business,Wallet,4,,0
SHP002225,2024-04-06,WH-DEL,Patna,BlueDart Lite,1677.7,3.39,1,1398.0,3,10,1,0,0.0,1,Business,UPI,2,Delivered on time,0
SHP008577,2024-08-23,WH-CHD,Gurugram,BlueDart Lite,2165.9,3.27,1,904.81,2,13,0,0,5.4,0,Wholesale,Wallet,1,Delivered on time,0
SHP004528,2024-09-30,WH-CHD,Guwahati,BlueDart Lite,2330.0,,3,2508.38,3,14,0,0,0.4,1,Wholesale,Wallet,2,,0
SHP005535,2024-12-02,WH-PUN,Bengaluru,SwiftEx,760.2,1.95,2,385.17,4,20,0,0,0.0,3,Retail,UPI,4,,0
SHP002109,2024-06-04,WH-BLR,bengaluru,SwiftEx,60.9,2.85,1,243.1,3,17,0,0,0.0,0,Wholesale,Card,2,Delivered on time,0
SHP003882,2024-03-06,WH-BLR,Ludhiana,BlueDart Lite,1042.8,3.54,2,2663.46,2,8,0,0,6.8,1,Wholesale,Netbanking,2,,0
SHP005101,2024-07-26,WH-CHD,Jaipur,CityRunner,701.6,3.93,3,3222.82,3,18,0,0,0.0,1,Retail,Card,2,,0
SHP004332,2024-01-16,WH-CHD,Mohali,SwiftEx,205.8,8.26,3,1366.31,5,12,0,0,0.0,0,Retail,COD,5,Delivered on time,0
SHP008860,2024-03-08,WH-PUN,Delhi,SwiftEx,200.5,3.53,5,3274.49,5,15,0,0,11.1,1,Retail,Card,5,Left with guard,0
SHP001440,2024-11-02,WH-BLR,Indore,BlueDart Lite,329.6,2.05,2,1637.13,2,19,1,0,4.1,2,Wholesale,UPI,4,,1
SHP008049,2024-09-18,WH-BLR,Patna,BlueDart Lite,1098.6,2.06,4,1551.9,3,18,0,0,0.0,0,Wholesale,COD,3,,0
SHP001582,2024-01-11,WH-CHD,lucknow,IndiaPost Express,1825.1,3.42,1,937.08,3,11,0,0,0.0,1,Business,UPI,3,,0
SHP003973,2024-05-09,WH-CHD,Mohali,IndiaPost Express,1629.0,0.49,5,1352.33,4,17,0,0,2.6,,Retail,Wallet,6,,1
SHP002143,2024-11-24,WH-DEL,Lucknow,IndiaPost Express,1582.9,4.35,1,741.33,5,9,1,1,1.5,2,Wholesale,Netbanking,5,,0
SHP001322,2024-07-24,WH-PUN,Delhi,CityRunner,1289.2,6.11,2,1716.74,4,21,0,1,5.0,2,Wholesale,COD,5,Customer unavailable,1
SHP004778,2024-07-20,WH-CHD,Jaipur,CityRunner,762.4,,3,2421.91,4,9,1,0,3.5,1,Wholesale,COD,3,Delivered on time,0
SHP006967,2024-12-12,WH-CHD,Mohali,BlueDart Lite,844.1,0.38,2,2366.43,3,18,0,1,0.0,1,Business,Wallet,3,,0
SHP006944,2024-08-18,WH-BLR,Jaipur,IndiaPost Express,620.7,3.13,3,2288.01,4,12,1,0,3.4,0,Retail,Card,3,,0
SHP004358,2024-01-10,WH-PUN,Gurugram,ValueShip,1789.1,1.74,3,2136.42,4,17,0,0,0.0,0,Wholesale,Netbanking,4,,0
SHP002650,2024-02-05,WH-BLR,Indore,ValueShip,1769.2,4.38,2,2189.41,5,12,0,0,2.5,,Retail,Netbanking,4,,0
SHP003449,2024-04-03,WH-DEL,Jaipur,IndiaPost Express,1548.7,3.09,2,Rs. 1064.02,3,21,0,0,12.3,1,Retail,COD,2,Delivered on time,0
SHP007698,2024-10-01,WH-DEL,Bengaluru,IndiaPost Express,506.8,2.79,4,4061.11,4,14,0,0,0.0,1,Wholesale,COD,4,,0
SHP000738,2024-12-10,WH-BLR,Indore,IndiaPost Express,1633.4,2.44,2,2779.7,5,18,0,0,0.0,0,Business,Netbanking,4,,0
SHP002707,2024-04-04,WH-BLR,Delhi,IndiaPost Express,1719.7,3.82,2,1386.35,3,11,0,0,7.3,0,Wholesale,UPI,3,Delivered on time,0
SHP005307,2024-10-13,WH-PUN,Mohali,CityRunner,1671.8,2.46,4,5202.44,5,8,1,0,6.8,2,Business,COD,5,,0
SHP003165,2024-12-18,WH-DEL,Indore,CityRunner,1903.5,4.27,2,1571.39,4,14,0,0,2.9,0,Retail,Netbanking,3,,0
SHP000012,2024-04-14,WH-PUN,Guwahati,CityRunner,1518.9,3.33,3,2260.49,4,17,1,0,4.3,,Wholesale,COD,4,,0
SHP004710,2024-07-28,WH-DEL,Gurugram,SwiftEx,1517.2,3.49,3,3126.96,4,17,1,0,8.4,1,Retail,Netbanking,4,Left with guard,0
SHP005995,2024-04-26,WH-PUN,Bengaluru,BlueDart Lite,1102.4,3.53,1,192.96,3,9,0,0,0.0,0,Wholesale,Card,3,Delivered on time,0
SHP000053,2024-08-10,WH-BLR,Pune,CityRunner,1398.6,2.37,2,1348.14,2,14,1,0,0.0,0,Wholesale,COD,2,,0
SHP007244,2024-10-03,WH-BLR,Jaipur,BlueDart Lite,1168.3,0.27,6,3705.55,3,17,0,1,0.0,0,Retail,Card,2,,0
SHP000817,2024-06-23,WH-DEL,Patna,CityRunner,961.5,2.84,2,1415.71,2,10,1,0,0.0,0,Business,UPI,6,,1
SHP006063,2024-05-06,WH-BLR,MOHALI,IndiaPost Express,376.5,1.28,3,3731.98,5,8,0,0,7.8,0,Retail,COD,5,Left with guard,0
SHP006227,2024-11-13,WH-CHD,guwahati,ValueShip,787.0,4.35,2,1069.55,3,9,0,1,0.0,0,Wholesale,UPI,6,,1
SHP000031,2024-02-08,WH-BLR,Bengaluru,ValueShip,67.6,3.59,5,6490.98,3,10,0,0,0.4,0,Business,Card,1,,0
SHP001778,2024-09-21,WH-CHD,Pune,IndiaPost Express,1578.1,3.96,6,5348.85,2,9,1,0,,0,Business,COD,3,,1
SHP005807,2024-08-27,WH-BLR,Chandigarh,BlueDart Lite,1975.7,3.58,4,3849.62,2,10,0,0,9.1,,Business,UPI,1,,0
SHP005917,2024-06-25,WH-BLR,Indore,SwiftEx,1943.8,3.73,5,4226.51,3,18,0,0,0.0,1,Wholesale,COD,1,Left with guard,0
SHP003986,2024-10-22,WH-PUN,Chandigarh,SwiftEx,1908.4,1.53,3,2035.22,4,16,0,0,1.6,0,Wholesale,Card,3,,0
SHP000384,2024-10-04,WH-DEL,Gurugram,SwiftEx,864.0,1.55,3,3804.64,3,10,0,0,0.0,0,Retail,Card,3,Delivered on time,0
SHP004512,2024-08-16,WH-DEL,Indore,CityRunner,433.3,1.97,1,677.59,2,11,0,0,13.4,0,Retail,Netbanking,2,,0
SHP004865,2024-11-24,WH-DEL,Indore,IndiaPost Express,1515.3,1.81,2,2013.88,2,16,1,1,0.0,1,Retail,COD,1,Delivered on time,0
SHP002177,2024-05-07,WH-DEL,Mohali,IndiaPost Express,424.3,4.42,4,2457.27,5,10,0,0,0.0,1,Wholesale,Wallet,4,Delivered on time,0
SHP008175,2024-03-23,WH-DEL,Chandigarh,SwiftEx,1477.0,0.9,3,1245.96,4,20,1,0,0.7,0,Retail,Card,2,Delivered on time,0
SHP000890,2024-12-10,WH-CHD,Indore,SwiftEx,2274.5,3.76,2,1378.01,2,9,0,0,0.0,0,Wholesale,UPI,6,Address updated,1
SHP005911,2024-05-16,WH-PUN,INDORE,ValueShip,658.8,3.74,3,2045.85,3,12,0,0,0.0,0,Business,COD,5,,1
SHP003488,2024-03-07,WH-CHD,Indore,BlueDart Lite,711.0,0.5,6,4994.95,2,16,0,0,0.0,2,Retail,COD,2,,0
SHP008297,2024-01-01,WH-DEL,Gurugram,BlueDart Lite,2066.5,1.87,3,2586.49,4,18,0,0,16.6,0,Wholesale,Netbanking,2,Delivered on time,0
SHP002211,2024-09-12,WH-BLR,Gurugram,BlueDart Lite,1133.2,3.53,4,3395.08,3,16,0,0,5.7,0,Wholesale,Card,3,,0
SHP003456,2024-09-13,WH-PUN,Indore,IndiaPost Express,972.3,,7,4852.81,5,18,0,0,11.3,1,Wholesale,Netbanking,4,Left with guard,0
SHP003169,2024-09-10,WH-CHD,Mohali,BlueDart Lite,1201.0,1.38,3,,3,20,0,0,7.7,2,Wholesale,Wallet,3,,0
SHP007778,2024-06-20,WH-PUN,Guwahati,IndiaPost Express,825.9,2.77,1,361.31,4,20,0,0,0.0,1,Business,UPI,2,,0
SHP006195,2024-09-26,WH-CHD,pune,ValueShip,209.8,3.86,2,667.52,3,10,0,0,1.5,0,Business,Card,3,,0
SHP001098,2024-10-19,WH-BLR,Delhi,BlueDart Lite,2458.8,3.41,1,714.99,3,13,1,1,0.7,0,Business,Card,3,,0
SHP006557,2024-04-21,WH-CHD,Indore,CityRunner,705.9,3.17,4,5324.12,3,19,1,0,0.0,2,Wholesale,Card,2,,0
SHP002388,2024-09-24,WH-BLR,Pune,IndiaPost Express,2338.2,1.92,5,1513.85,4,12,0,0,2.8,0,Business,UPI,4,Delivered on time,0
SHP008706,2024-05-20,WH-PUN,indore,BlueDart Lite,2580.9,4.62,4,5506.83,2,9,0,0,8.0,2,Retail,Netbanking,6,Address updated,1
SHP000487,2024-11-04,WH-DEL,Chandigarh,SwiftEx,1372.1,3.7,5,3171.91,2,9,0,1,4.3,0,Retail,Netbanking,4,,1
SHP002077,2024-01-29,WH-CHD,Indore,ValueShip,1071.8,4.83,4,4168.98,2,20,0,0,0.0,2,Retail,COD,3,Reattempt scheduled,1
SHP004527,2024-09-26,WH-CHD,Delhi,IndiaPost Express,1450.7,,4,4638.58,3,20,0,0,0.8,0,Business,UPI,2,,0
SHP008968,2024-11-28,WH-PUN,MOHALI,IndiaPost Express,301.9,1.17,4,5330.38,5,12,0,0,0.0,0,Wholesale,COD,3,,0
SHP002752,2024-08-14,WH-CHD,Lucknow,SwiftEx,1554.9,3.48,3,2662.64,4,17,0,0,5.3,0,Business,Card,4,,0
SHP000215,2024-06-30,WH-CHD,Mohali,IndiaPost Express,774.2,4.29,3,1138.95,4,8,1,0,6.2,0,Business,UPI,3,,0
SHP002534,2024-07-21,WH-DEL,Ludhiana,ValueShip,1598.6,2.3,6,4134.12,2,21,1,0,0.0,0,Business,Card,3,,1
SHP002001,2024-09-13,WH-CHD,Gurugram,SwiftEx,2525.1,0.99,4,1262.68,3,12,0,0,0.0,0,Retail,UPI,3,,0
SHP005852,2024-04-15,WH-BLR,chandigarh,SwiftEx,546.4,2.42,4,3502.71,3,17,0,0,0.0,0,Wholesale,UPI,2,,0
SHP001212,2024-09-23,WH-DEL,Pune,BlueDart Lite,1651.7,1.73,2,1374.37,2,12,0,0,4.6,0,Retail,UPI,2,,0
SHP006810,2024-12-25,WH-BLR,Indore,SwiftEx,311.7,3.47,4,2488.21,2,18,0,0,0.0,1,Wholesale,UPI,2,Left with guard,0
SHP004739,2024-01-11,WH-PUN,Delhi,ValueShip,1304.0,1.47,5,3113.21,3,15,0,0,0.0,0,Wholesale,Card,3,,0
SHP008535,2024-11-11,WH-DEL,Mohali,CityRunner,2167.1,,4,5390.0,4,15,0,1,2.6,0,Business,Netbanking,4,Left with guard,0
SHP008697,2024-03-20,WH-CHD,Lucknow,SwiftEx,1573.7,5.17,2,2283.35,5,12,0,0,4.0,1,Wholesale,Wallet,4,,0
SHP002182,2024-02-27,WH-BLR,Indore,CityRunner,974.0,2.92,4,1195.94,3,16,0,0,0.0,1,Retail,Card,3,,0
SHP000333,2024-06-19,WH-DEL,patna,CityRunner,1715.7,1.95,4,4562.7,5,13,0,0,0.0,2,Retail,Wallet,5,Delivered on time,0
SHP001185,2024-11-04,WH-CHD,Guwahati,ValueShip,1711.9,4.66,2,1517.31,5,16,0,0,5.3,0,Retail,UPI,4,Left with guard,0
SHP007847,2024-01-16,WH-CHD,Mohali,IndiaPost Express,364.7,4.11,6,5836.62,3,15,0,1,1.3,1,Business,COD,4,,1
SHP004287,2024-12-19,WH-BLR,Lucknow,IndiaPost Express,612.3,2.7,5,4494.74,2,12,0,0,2.7,1,Business,Wallet,2,,0
SHP002824,2024-03-10,WH-CHD,Guwahati,CityRunner,1222.5,1.84,4,834.05,2,19,1,0,0.8,1,Retail,Card,1,,0
SHP004552,2024-05-11,WH-CHD,Guwahati,IndiaPost Express,346.4,,3,2029.28,4,9,1,0,0.0,1,Retail,UPI,4,Delivered on time,0
SHP001991,2024-12-10,WH-CHD,Pune,ValueShip,1739.6,5.45,3,890.2,3,21,0,1,7.0,0,Retail,Card,5,Customer unavailable,1
SHP003586,2024-01-08,WH-DEL,Mohali,BlueDart Lite,1782.8,6.36,1,1037.97,2,20,0,0,8.9,0,Business,COD,3,Reattempt scheduled,1
SHP001665,2024-06-19,WH-PUN,Bengaluru,IndiaPost Express,1755.3,0.45,2,2506.01,2,12,0,0,1.4,1,Retail,COD,6,,1
SHP003084,2024-09-22,WH-PUN,Jaipur,SwiftEx,2092.0,3.17,1,536.09,5,8,1,0,13.6,0,Retail,Netbanking,4,Delivered on time,0
SHP001075,2024-01-21,WH-PUN,Bengaluru,CityRunner,906.9,5.69,4,4816.87,3,12,1,0,7.6,1,Retail,UPI,2,Left with guard,0
SHP002912,2024-11-08,WH-PUN,Delhi,CityRunner,1743.9,0.55,5,4374.22,5,19,0,1,0.0,2,Wholesale,UPI,6,,1
SHP004873,2024-09-10,WH-CHD,Patna,SwiftEx,1928.7,2.33,2,1736.99,5,18,0,0,0.0,0,Retail,Wallet,4,,0
SHP004380,2024-01-21,WH-DEL,Ludhiana,SwiftEx,476.8,1.0,8,5121.17,4,10,1,0,0.0,0,Wholesale,COD,2,,0
SHP005374,2024-10-29,WH-CHD,GUWAHATI,ValueShip,1262.2,0.82,1,511.95,3,14,0,0,0.0,1,Retail,COD,3,,0
SHP008693,2024-11-23,WH-BLR,Indore,IndiaPost Express,1204.9,4.38,6,7533.42,3,13,1,1,0.0,0,Wholesale,Card,6,Customer unavailable,1
SHP000046,2024-04-29,WH-BLR,Chandigarh,IndiaPost Express,1928.4,,2,2661.53,2,19,0,0,14.9,0,Business,COD,1,Left with guard,0
SHP001722,2024-03-17,WH-CHD,Mohali,ValueShip,770.4,3.45,1,534.24,3,18,1,0,0.0,0,Wholesale,Netbanking,2,,0
SHP004900,2024-11-18,WH-CHD,Patna,ValueShip,450.6,0.35,4,2305.73,5,19,0,0,3.9,0,Business,Wallet,4,,0
SHP005315,2024-01-15,WH-DEL,Lucknow,ValueShip,2277.9,1.47,4,4492.45,2,20,0,0,1.7,,Retail,COD,3,,1
SHP003650,2024-06-21,WH-DEL,Delhi,CityRunner,48.9,1.21,1,1132.44,3,17,0,0,9.8,0,Wholesale,Card,2,Delivered on time,0
SHP008882,2024-04-01,WH-PUN,Jaipur,CityRunner,2168.3,3.05,6,1675.48,2,12,0,0,4.2,1,Retail,Netbanking,6,Address updated,1
SHP006694,2024-01-06,WH-PUN,Chandigarh,SwiftEx,1878.8,2.92,2,405.57,4,12,1,0,,0,Business,Card,4,,0
SHP005299,2024-10-23,WH-DEL,Jaipur,SwiftEx,1643.0,4.08,1,814.55,3,20,0,1,3.2,0,Wholesale,UPI,2,,0
SHP005904,2024-10-03,WH-PUN,Gurugram,SwiftEx,810.2,0.35,3,692.27,5,16,0,1,7.0,1,Wholesale,Card,5,,0
SHP006251,2024-11-06,WH-DEL,Indore,CityRunner,1828.2,3.71,3,2114.1,2,16,0,0,0.0,1,Retail,COD,2,Delivered on time,0
SHP003065,2024-05-02,WH-DEL,Chandigarh,IndiaPost Express,2374.3,3.94,2,488.66,5,15,0,0,0.0,1,Business,UPI,5,Delivered on time,0
SHP002814,2024-07-11,WH-CHD,Guwahati,BlueDart Lite,411.3,2.51,4,2463.56,4,18,0,0,13.9,0,Retail,COD,2,,0
SHP006172,2024-03-16,WH-PUN,Pune,IndiaPost Express,62.2,5.45,3,2658.13,3,12,1,0,4.6,0,Retail,UPI,3,Delivered on time,0
SHP002078,2024-09-12,WH-PUN,Pune,CityRunner,48.3,1.73,3,4187.22,3,10,0,0,3.0,0,Business,Card,3,,0
SHP001713,2024-03-11,WH-DEL,Delhi,IndiaPost Express,56.9,5.23,3,2660.38,4,17,0,0,7.5,1,Business,UPI,4,Delivered on time,0
SHP007980,2024-12-08,WH-CHD, Chandigarh,CityRunner,57.2,0.57,3,1431.3,3,16,1,0,5.8,0,Wholesale,Netbanking,2,,0
SHP001083,2024-10-27,WH-CHD,Gurugram,IndiaPost Express,1010.3,3.02,4,863.89,5,17,1,0,0.0,0,Retail,COD,5,Delivered on time,0
SHP004631,2024-12-14,WH-PUN,LUCKNOW,BlueDart Lite,2012.8,5.31,2,2454.85,2,10,1,0,0.0,,Wholesale,Wallet,1,,0
SHP008058,2024-11-22,WH-PUN,Ludhiana,IndiaPost Express,1795.1,1.57,4,4130.49,2,16,0,1,1.5,1,Retail,Wallet,3,,1
SHP003552,2024-10-19,WH-DEL,Ludhiana,ValueShip,1757.3,3.6,1,1142.23,5,15,1,0,10.7,0,Retail,Card,4,Left with guard,0
SHP008277,2024-08-20,WH-CHD,Chandigarh,SwiftEx,63.8,7.04,3,3104.46,4,15,0,0,0.0,,Wholesale,UPI,4,,0
SHP002132,2024-01-06,WH-DEL,Jaipur,ValueShip,260.6,2.49,5,6622.84,5,15,1,0,,0,Retail,Card,3,,0
SHP001332,2024-01-14,WH-BLR,Guwahati,IndiaPost Express,1083.6,5.27,3,1910.55,3,9,1,0,0.0,0,Retail,UPI,3,,0
SHP006579,2024-01-20,WH-CHD,Lucknow,IndiaPost Express,786.7,1.26,4,1978.72,2,9,1,0,0.0,1,Business,COD,1,,0
SHP004992,2024-04-16,WH-BLR,Lucknow,BlueDart Lite,2853.5,1.54,2,2538.17,3,18,0,0,1.6,1,Wholesale,UPI,3,Left with guard,0
SHP008476,2024-01-09,WH-DEL,Pune,CityRunner,641.1,4.38,1,Rs. 326.72,3,14,0,0,0.0,1,Wholesale,Card,4,,1
SHP003579,2024-10-14,WH-CHD,Bengaluru,ValueShip,1321.8,3.28,2,788.52,4,13,0,1,0.0,0,Retail,UPI,4,Delivered on time,0
SHP003118,2024-05-24,WH-DEL,Delhi,CityRunner,61.4,2.38,5,2570.76,5,13,0,0,0.0,0,Retail,COD,5,Delivered on time,0
SHP008596,2024-10-21,WH-DEL,Guwahati,CityRunner,1343.3,3.41,3,3965.15,2,15,0,0,0.0,,Retail,Card,4,,1
SHP001698,2024-10-06,WH-DEL,Chandigarh,ValueShip,1212.2,1.21,4,3485.7,5,15,1,1,6.4,2,Wholesale,Wallet,6,,1
SHP001841,2024-10-05,WH-CHD,Gurugram,BlueDart Lite,2202.6,0.51,5,1542.04,3,16,1,1,0.0,0,Wholesale,Netbanking,2,,0
SHP007596,2024-08-05,WH-BLR,Gurugram,SwiftEx,1363.4,5.95,2,2177.59,4,8,0,0,3.2,0,Retail,UPI,4,Left with guard,0
SHP003494,2024-03-16,WH-DEL,Gurugram,IndiaPost Express,1836.5,1.94,3,2543.71,3,20,1,0,,0,Wholesale,COD,4,,1
SHP001327,2024-05-09,WH-PUN,Delhi,IndiaPost Express,413.4,0.55,4,4416.51,2,9,0,0,,1,Retail,Card,4,Address updated,1
SHP002469,2024-02-22,WH-CHD,Ludhiana,BlueDart Lite,1204.7,1.29,4,1496.91,4,13,0,0,0.0,0,Retail,Wallet,4,,0
SHP005757,2024-03-09,WH-PUN,Patna,CityRunner,1834.1,2.07,3,3262.91,2,12,1,0,2.4,2,Wholesale,Card,3,Reattempt scheduled,1
SHP000644,2024-01-16,WH-PUN,Ludhiana,ValueShip,528.2,6.19,1,1257.48,2,19,0,0,0.0,0,Retail,Card,4,Customer unavailable,1
SHP004321,2024-11-10,WH-CHD,Indore,IndiaPost Express,1473.7,1.81,4,5522.26,3,13,1,0,0.0,0,Wholesale,COD,1,,0
SHP004665,2024-02-01,WH-BLR,Pune,ValueShip,1087.6,0.4,2,1551.53,5,13,0,0,0.0,0,Retail,COD,5,,0
SHP005784,2024-03-01,WH-PUN,Bengaluru,IndiaPost Express,721.8,1.34,3,2242.39,3,17,0,0,0.0,0,Retail,COD,2,,0
SHP002655,2024-12-19,WH-DEL,Lucknow,CityRunner,819.3,2.5,6,6486.61,3,17,0,0,,1,Retail,COD,3,Delivered on time,0
SHP004454,2024-10-08,WH-BLR,LUDHIANA,BlueDart Lite,549.1,7.31,4,2566.07,2,17,0,1,6.0,1,Business,Netbanking,2,,0
SHP008114,2024-05-10,WH-PUN,Lucknow,BlueDart Lite,1503.3,4.43,5,,3,16,0,0,0.0,1,Business,UPI,2,Left with guard,0
SHP003285,2024-08-05,WH-DEL,Pune,CityRunner,437.3,3.08,3,2987.66,4,13,0,0,12.3,2,Retail,Netbanking,2,Left with guard,0
SHP002303,2024-06-25,WH-CHD,Jaipur,SwiftEx,1618.7,2.33,3,564.09,2,9,0,0,0.0,0,Retail,UPI,2,,0
SHP008095,2024-02-20,WH-PUN,Jaipur,CityRunner,933.3,4.21,1,525.35,4,20,0,0,0.0,0,Wholesale,Card,4,,0
SHP001044,2024-07-05,WH-PUN,Gurugram,SwiftEx,187.5,2.99,3,1123.0,2,15,0,0,19.1,1,Retail,COD,2,Left with guard,0
SHP000711,2024-10-30,WH-BLR,Ludhiana,ValueShip,2568.4,4.4,3,3346.53,3,18,0,1,0.0,0,Wholesale,UPI,2,,0
SHP000048,2024-12-29,WH-DEL,Pune,SwiftEx,2236.8,2.53,4,1190.54,5,10,1,0,1.2,1,Wholesale,Card,3,,0
SHP002437,2024-08-31,WH-BLR,Guwahati,BlueDart Lite,1058.8,3.15,4,4404.8,3,12,1,0,2.5,0,Retail,UPI,3,,0
SHP008542,2024-05-28,WH-DEL,Bengaluru,CityRunner,726.3,2.03,3,3187.09,4,8,0,0,0.0,0,Wholesale,UPI,4,Delivered on time,0
